IR,QC,QD,Tavg,Tmin,Tmax,chargetime,cycle,battery_id,cycle_life,C1,Q1,C2
0.01718609,1.05628,1.0568384,32.791392195380155,29.595392,37.3405,10.097020000000096,573.0,b1c16,862.0,5.4,60.0,3.6
0.017209105,1.0559882,1.0565342,32.79706377306966,29.638653,37.368427,10.180581666666937,574.0,b1c16,862.0,5.4,60.0,3.6
0.017212458,1.0557705,1.0563159,32.8517206618357,29.687517,37.403461,10.097100000000015,575.0,b1c16,862.0,5.4,60.0,3.6
0.01721843,1.0557353,1.0563105,32.82954641030534,29.67749,37.383247,10.097519999999593,576.0,b1c16,862.0,5.4,60.0,3.6
0.017212361,1.0556788,1.0562513,32.82640594632768,29.691805,37.363277,10.180850000000403,577.0,b1c16,862.0,5.4,60.0,3.6
0.017205423,1.0555179,1.0561101,32.87122791745735,29.748699,37.456738,10.097249999999864,578.0,b1c16,862.0,5.4,60.0,3.6
0.017206339,1.0553432,1.0559757,32.869749740457976,29.700993,37.462082,10.09747499999988,579.0,b1c16,862.0,5.4,60.0,3.6
0.017203495,1.0550969,1.0556871,32.94355229640153,29.72167,37.450302,10.097421666666438,580.0,b1c16,862.0,5.4,60.0,3.6
0.017205779,1.0550992,1.0556724,32.92002940810552,29.714512,37.48502,10.180656666666618,581.0,b1c16,862.0,5.4,60.0,3.6
0.017208703,1.0549412,1.0554954,32.93658216326532,29.731239,37.589336,10.180523333333259,582.0,b1c16,862.0,5.4,60.0,3.6
0.017199839,1.0545918,1.0551678,33.056343472007676,29.761086,37.588272,10.097051666666326,583.0,b1c16,862.0,5.4,60.0,3.6
0.017199958,1.054667,1.0552452,32.991305328638525,29.70512,37.558247,10.097126666666009,584.0,b1c16,862.0,5.4,60.0,3.6
0.017193019,1.0544263,1.054994,33.04189356596555,29.739761,37.57188,10.097034999999838,585.0,b1c16,862.0,5.4,60.0,3.6
0.017153453,1.0545079,1.0550946,33.11491584018689,29.930313,37.717937,10.180521666666998,586.0,b1c16,862.0,5.4,60.0,3.6
0.0171453,1.0544035,1.0550225,33.15527684571428,29.925207,37.567856,10.096968333332915,587.0,b1c16,862.0,5.4,60.0,3.6
0.017199019,1.0541811,1.0547333,32.92603221348316,29.687874,37.515846,10.097249999999379,588.0,b1c16,862.0,5.4,60.0,3.6
0.017225884,1.0540134,1.0545763,32.91064197421202,29.738054,37.438221,10.097380000000703,589.0,b1c16,862.0,5.4,60.0,3.6
0.017221965,1.0538698,1.0544597,32.94853922264151,29.76755,37.45266,10.097153333332972,590.0,b1c16,862.0,5.4,60.0,3.6
0.017238468,1.0537285,1.0542225,33.00828645654247,29.772652,37.705467,10.180554999999973,591.0,b1c16,862.0,5.4,60.0,3.6
0.017227091,1.0534571,1.0539906,33.09332028422052,29.892992,37.698093,10.180651666666382,592.0,b1c16,862.0,5.4,60.0,3.6
0.017148152,1.0535817,1.0541317,33.3383484039363,30.268126,37.890442,10.097438333333896,593.0,b1c16,862.0,5.4,60.0,3.6
0.017073315,1.0532243,1.0538504,33.686821547758406,30.628109,38.181419,10.097290000000308,594.0,b1c16,862.0,5.4,60.0,3.6
0.01701243,1.0535725,1.0541197,33.80311024766357,30.829638,38.248955,10.180463333333803,595.0,b1c16,862.0,5.4,60.0,3.6
0.016979011,1.0534585,1.0540223,34.01203232806681,30.955873,38.364578,10.180666666666124,596.0,b1c16,862.0,5.4,60.0,3.6
0.016958535,1.0531321,1.0536807,34.102844020038155,31.0581,38.420094,10.097236666666383,597.0,b1c16,862.0,5.4,60.0,3.6
0.016941378,1.0530683,1.0536374,34.141472617731225,31.077127,38.471313,10.181136666666134,598.0,b1c16,862.0,5.4,60.0,3.6
0.016935745,1.0532068,1.0537781,34.08657374392515,31.019726,38.420296,10.180765000000246,599.0,b1c16,862.0,5.4,60.0,3.6
0.016943373,1.0527288,1.0533646,34.03680142274045,30.969725,38.333828,10.180928333332607,600.0,b1c16,862.0,5.4,60.0,3.6
0.017034102,1.0527211,1.0531735,33.64692500000007,30.528381,37.928566,10.18048833333402,601.0,b1c16,862.0,5.4,60.0,3.6
0.017146807,1.051898,1.0524282,33.25034517481201,30.026661,37.594028,10.180708333333799,602.0,b1c16,862.0,5.4,60.0,3.6
0.01724886,1.0517483,1.0522736,33.00303742241378,29.808228,37.64534,10.180383333332914,603.0,b1c16,862.0,5.4,60.0,3.6
0.017249096,1.051537,1.0520228,32.98850818853251,29.833723,37.531406,10.180721666665825,604.0,b1c16,862.0,5.4,60.0,3.6
0.017256675,1.0513049,1.0518197,32.98502937137512,29.838745,37.580803,10.09735333333277,605.0,b1c16,862.0,5.4,60.0,3.6
0.017263329,1.051319,1.0518192,32.97204539674958,29.729134,37.50383,10.180794999999732,606.0,b1c16,862.0,5.4,60.0,3.6
0.017261801,1.0510143,1.0515169,32.92562115119623,29.783693,37.501621,10.180475000000055,607.0,b1c16,862.0,5.4,60.0,3.6
0.017261034,1.0509999,1.0514752,32.893203879924926,29.720976,37.488331,10.096943333332698,608.0,b1c16,862.0,5.4,60.0,3.6
0.017259471,1.0508447,1.0513245,32.880058980057015,29.743376,37.487854,10.180236666667042,609.0,b1c16,862.0,5.4,60.0,3.6
0.017256446,1.0505911,1.0511301,32.91347980208335,29.703859,37.491806,10.09699833333337,610.0,b1c16,862.0,5.4,60.0,3.6
0.01726559,1.0500703,1.050567,32.95492422134388,29.721073,37.548843,10.180623333333642,611.0,b1c16,862.0,5.4,60.0,3.6
0.017267816,1.0499011,1.0504093,33.02751795038169,29.725243,37.592037,10.180300000000473,612.0,b1c16,862.0,5.4,60.0,3.6
0.017263815,1.0500985,1.0505903,32.87828724687803,29.694254,37.515263,10.10210833333355,613.0,b1c16,862.0,5.4,60.0,3.6
0.017252736,1.0495996,1.0500842,32.881701826718356,29.656782,37.435558,10.097278333333088,614.0,b1c16,862.0,5.4,60.0,3.6
0.017241303,1.0498061,1.0503019,32.92276074835067,29.756044,37.575943,10.10209999999982,615.0,b1c16,862.0,5.4,60.0,3.6
0.017224288,1.0496327,1.0501693,33.017922033269954,29.799486,37.504646,10.097060000000056,616.0,b1c16,862.0,5.4,60.0,3.6
0.01726448,1.0494182,1.0499126,32.909237829383855,29.723974,37.509766,10.180665000000348,617.0,b1c16,862.0,5.4,60.0,3.6
0.017258678,1.0491358,1.0496255,33.011753862403076,29.712843,37.563126,10.09658000000054,618.0,b1c16,862.0,5.4,60.0,3.6
0.017267622,1.0487481,1.0492847,33.006085679499506,29.752348,37.560955,10.097315000000526,619.0,b1c16,862.0,5.4,60.0,3.6
0.017266428,1.0486546,1.0491099,33.04019017466409,29.815073,37.779259,10.1804449999996,620.0,b1c16,862.0,5.4,60.0,3.6
0.017253026,1.0486373,1.0491766,33.158240881690105,29.955194,37.717896,10.18042500000059,621.0,b1c16,862.0,5.4,60.0,3.6
0.017197518,1.0481354,1.0486522,33.36919777897848,30.212091,37.842682,10.097223333333385,622.0,b1c16,862.0,5.4,60.0,3.6
0.017129637,1.0482594,1.0488176,33.536640954946094,30.426636,38.060852,10.097183333333335,623.0,b1c16,862.0,5.4,60.0,3.6
0.017092053,1.047608,1.0481635,33.7435226078049,30.654274,38.123497,10.180370000000009,624.0,b1c16,862.0,5.4,60.0,3.6
0.017065413,1.0482453,1.0488032,33.749774915157246,30.62616,38.167294,10.09736833333333,625.0,b1c16,862.0,5.4,60.0,3.6
0.017060393,1.0481523,1.0486856,33.774640401717576,30.621233,38.194214,10.09710166666664,626.0,b1c16,862.0,5.4,60.0,3.6
0.017068379,1.0475515,1.0481166,33.792277894117674,30.71706,38.208614,10.09730833333333,627.0,b1c16,862.0,5.4,60.0,3.6
0.017081985,1.0477065,1.0482538,33.647868624060145,30.53587,38.199806,10.097633333333336,628.0,b1c16,862.0,5.4,60.0,3.6
0.017092735,1.0470034,1.0476288,33.6267173609757,30.505201,37.989388,10.09759833333331,629.0,b1c16,862.0,5.4,60.0,3.6
0.017193213,1.0467068,1.0471584,33.23264555942033,29.953156,37.581589,10.180343333333319,630.0,b1c16,862.0,5.4,60.0,3.6
0.017293122,1.0464134,1.046903,32.9628560777251,29.674835,37.644409,10.097385000000031,631.0,b1c16,862.0,5.4,60.0,3.6
0.017286509,1.0463902,1.0468506,32.94951416886787,29.71656,37.61171,10.09718166666668,632.0,b1c16,862.0,5.4,60.0,3.6
0.017292704,1.0460247,1.0464598,32.994945694151546,29.656475,37.6189,10.180318333333283,633.0,b1c16,862.0,5.4,60.0,3.6
0.017293042,1.0456555,1.0461239,32.977417690019216,29.7889,37.566978,10.097153333333335,634.0,b1c16,862.0,5.4,60.0,3.6
0.01729878,1.0458122,1.0462307,32.91154817590824,29.725971,37.600361,10.097129999999986,635.0,b1c16,862.0,5.4,60.0,3.6
0.017304305,1.0454726,1.0459148,32.98424482835098,29.822144,37.579247,10.097165000000071,636.0,b1c16,862.0,5.4,60.0,3.6
0.017292911,1.0449669,1.0454568,33.08208033429954,29.837248,37.592319,10.097366666666614,637.0,b1c16,862.0,5.4,60.0,3.6
0.017298121,1.0447297,1.0451931,33.063639422851544,29.872402,37.589722,10.097351666666631,638.0,b1c16,862.0,5.4,60.0,3.6
0.017294029,1.044348,1.0448016,33.08829035505839,29.853615,37.621647,10.09712833333336,639.0,b1c16,862.0,5.4,60.0,3.6
0.017293474,1.0442091,1.0446515,33.07293092596163,29.804491,37.672661,10.180621666666655,640.0,b1c16,862.0,5.4,60.0,3.6
0.017295679,1.0442212,1.0447018,33.0562368706896,29.799818,37.718712,10.180471666666683,641.0,b1c16,862.0,5.4,60.0,3.6
0.017302481,1.0438132,1.0442487,33.03914327886493,29.791273,37.554512,10.097296666666564,642.0,b1c16,862.0,5.4,60.0,3.6
0.017297287,1.0439882,1.0444199,32.92814224674119,29.673767,37.4552,10.097033333333336,643.0,b1c16,862.0,5.4,60.0,3.6
0.017298264,1.0434171,1.0439087,32.95742672019232,29.75493,37.54879,10.180554999999973,644.0,b1c16,862.0,5.4,60.0,3.6
0.017302636,1.0432056,1.0436813,33.04999272388061,29.747427,37.647083,10.09755500000004,645.0,b1c16,862.0,5.4,60.0,3.6
0.017304441,1.0433458,1.0437691,33.02790018259224,29.813219,37.692699,10.09706500000005,646.0,b1c16,862.0,5.4,60.0,3.6
0.017304802,1.0427804,1.0432378,33.042564102196756,29.755184,37.63562,10.096973333333397,647.0,b1c16,862.0,5.4,60.0,3.6
0.017308757,1.0428138,1.0432184,32.93385658812442,29.753809,37.562088,10.185071666666529,648.0,b1c16,862.0,5.4,60.0,3.6
0.017304763,1.0423609,1.0427785,33.064340488845694,29.815807,37.766869,10.180596666666679,649.0,b1c16,862.0,5.4,60.0,3.6
0.017298257,1.0418317,1.0422708,33.05968973684212,29.810265,37.537666,10.09700833333336,650.0,b1c16,862.0,5.4,60.0,3.6
0.017300153,1.0413998,1.0419055,33.063151899805376,29.899113,37.66066,10.180853333333168,651.0,b1c16,862.0,5.4,60.0,3.6
0.017279055,1.0416639,1.0420252,33.066465564885505,29.828428,37.596107,10.09717499999994,652.0,b1c16,862.0,5.4,60.0,3.6
0.017263684,1.0411372,1.0416555,33.13969667630056,29.946405,37.658981,10.097273333333336,653.0,b1c16,862.0,5.4,60.0,3.6
0.017258599,1.041158,1.0416155,33.12060484871549,29.930841,37.669388,10.180603333333178,654.0,b1c16,862.0,5.4,60.0,3.6
0.017257348,1.0409715,1.0414199,33.059646485363515,29.842876,37.557552,10.180668333333355,655.0,b1c16,862.0,5.4,60.0,3.6
0.017280236,1.0403122,1.0407774,32.987908683044424,29.700663,37.474548,10.097268333333341,656.0,b1c16,862.0,5.4,60.0,3.6
0.017308705,1.0402733,1.0406866,32.847208178710915,29.686838,37.392338,10.097173333333437,657.0,b1c16,862.0,5.4,60.0,3.6
0.017312571,1.0397856,1.0402503,32.92627224300862,29.57596,37.403652,10.097383333333466,658.0,b1c16,862.0,5.4,60.0,3.6
0.017317314,1.0398058,1.0402201,32.880281790719714,29.705818,37.375114,10.09719166666667,659.0,b1c16,862.0,5.4,60.0,3.6
0.017325357,1.0393085,1.0397655,32.90833352711698,29.689243,37.424362,10.097036666666584,660.0,b1c16,862.0,5.4,60.0,3.6
0.017328748,1.0391971,1.0396018,32.89353570460955,29.671495,37.477627,10.096986666666634,661.0,b1c16,862.0,5.4,60.0,3.6
0.017333498,1.0391916,1.0395943,32.8876600718337,29.738493,37.592113,10.09683833333329,662.0,b1c16,862.0,5.4,60.0,3.6
0.017331533,1.0383438,1.0388008,32.986013576402286,29.80245,37.497986,10.097144999999971,663.0,b1c16,862.0,5.4,60.0,3.6
0.017340071,1.0379695,1.0383819,33.01996526295583,29.827581,37.570007,10.096993333333376,664.0,b1c16,862.0,5.4,60.0,3.6
0.017344311,1.0377741,1.0381943,33.05112024705883,29.866188,37.615429,10.180651666666623,665.0,b1c16,862.0,5.4,60.0,3.6
0.017334158,1.0380075,1.0383941,32.91812428995215,29.807398,37.575214,10.097043333333325,666.0,b1c16,862.0,5.4,60.0,3.6
0.017342307,1.0376502,1.0380417,32.97633646529812,29.766739,37.622387,10.180301666666734,667.0,b1c16,862.0,5.4,60.0,3.6
0.017353466,1.0366918,1.0371066,33.0473326307385,29.796062,37.651245,10.180408333333132,668.0,b1c16,862.0,5.4,60.0,3.6
0.017344905,1.0366766,1.0370872,33.0639716320846,29.915419,37.639866,10.180705000000307,669.0,b1c16,862.0,5.4,60.0,3.6
0.017339559,1.0367347,1.0371304,33.02497831086134,29.844063,37.702469,10.097208333333159,670.0,b1c16,862.0,5.4,60.0,3.6
0.017352624,1.0360235,1.0364586,33.08022088195774,29.863266,37.583759,10.097276666666827,671.0,b1c16,862.0,5.4,60.0,3.6
0.017344223,1.0355844,1.0359793,33.057751712755596,29.855738,37.633549,10.180419999999867,672.0,b1c16,862.0,5.4,60.0,3.6
0.017332507,1.0349936,1.035431,33.14997993998061,30.028837,37.698643,10.096943333333668,673.0,b1c16,862.0,5.4,60.0,3.6
0.017329892,1.0354296,1.0358053,33.075904284351154,29.935505,37.632275,10.097103333333022,674.0,b1c16,862.0,5.4,60.0,3.6
0.017360086,1.0345169,1.0349127,33.11489068571426,29.938274,37.687698,10.097033333333092,675.0,b1c16,862.0,5.4,60.0,3.6
0.01736431,1.0345464,1.034918,33.08329979230769,29.877693,37.711647,10.097048333333321,676.0,b1c16,862.0,5.4,60.0,3.6
0.017354367,1.0344355,1.0347987,33.01748046066352,29.908926,37.818344,10.180609999999676,677.0,b1c16,862.0,5.4,60.0,3.6
0.017357633,1.0337883,1.0341685,33.001036335596446,29.898535,37.635975,10.09719833333317,678.0,b1c16,862.0,5.4,60.0,3.6
0.017369354,1.0336841,1.0340309,33.10360045471873,29.985212,37.772881,10.097169999999945,679.0,b1c16,862.0,5.4,60.0,3.6
0.017354278,1.0330622,1.033428,33.20407655950098,30.012506,37.804684,10.097048333333321,680.0,b1c16,862.0,5.4,60.0,3.6
0.017307065,1.0319611,1.0323676,33.45241263205643,30.234957,37.962349,10.09707166666679,681.0,b1c16,862.0,5.4,60.0,3.6
0.017281078,1.0323631,1.0327241,33.38675809309025,30.279003,37.946274,10.096930000000187,682.0,b1c16,862.0,5.4,60.0,3.6
0.017264217,1.0326568,1.0329922,33.35264119943292,30.215986,37.903347,10.180114999999933,683.0,b1c16,862.0,5.4,60.0,3.6
0.017269848,1.0319964,1.0323836,33.34663737668592,30.198097,37.859222,10.097225000000131,684.0,b1c16,862.0,5.4,60.0,3.6
0.017284939,1.0315559,1.0319096,33.27828266828785,30.116516,37.960033,10.097110000000006,685.0,b1c16,862.0,5.4,60.0,3.6
0.017313879,1.0315511,1.0318274,33.16123441440598,29.96509,37.863712,10.09738499999997,686.0,b1c16,862.0,5.4,60.0,3.6
0.017336102,1.0305837,1.030977,32.981053264621266,29.653996,37.582527,10.096960000000157,687.0,b1c16,862.0,5.4,60.0,3.6
0.017380869,1.030256,1.0305549,32.923479470359595,29.650826,37.555717,10.180248333333777,688.0,b1c16,862.0,5.4,60.0,3.6
0.017377861,1.0299339,1.0301384,32.88586275536057,29.649675,37.628853,10.180268333333272,689.0,b1c16,862.0,5.4,60.0,3.6
0.017375188,1.0296035,1.0298537,32.90279521734988,29.725866,37.647396,10.180134999999913,690.0,b1c16,862.0,5.4,60.0,3.6
0.017376028,1.0294502,1.0296847,32.91430846925261,29.663956,37.680153,10.097129999999986,691.0,b1c16,862.0,5.4,60.0,3.6
0.017379133,1.0283465,1.0286039,32.9513075741998,29.790113,37.650047,10.096748333333624,692.0,b1c16,862.0,5.4,60.0,3.6
0.017370928,1.028507,1.0287055,32.92310627856463,29.7139,37.60746,10.09656833333332,693.0,b1c16,862.0,5.4,60.0,3.6
0.017377125,1.0279558,1.028163,32.962215409897325,29.777529,37.681767,10.180246666667033,694.0,b1c16,862.0,5.4,60.0,3.6
0.01737228,1.0276413,1.0278519,32.95916391170831,29.777681,37.771271,10.180785000000226,695.0,b1c16,862.0,5.4,60.0,3.6
0.01737643,1.0268803,1.0271177,33.070452372380934,29.806131,37.801407,10.18079999999997,696.0,b1c16,862.0,5.4,60.0,3.6
0.017377257,1.0266223,1.0268117,33.078846114125334,29.800928,37.866196,10.18056666666671,697.0,b1c16,862.0,5.4,60.0,3.6
0.017378891,1.0257623,1.0259904,33.12536315303178,29.892153,37.881516,10.097263333333347,698.0,b1c16,862.0,5.4,60.0,3.6
0.017379763,1.0253268,1.0255297,33.15850624662814,29.883516,37.882877,10.181060000000192,699.0,b1c16,862.0,5.4,60.0,3.6
0.017378775,1.0252503,1.0253682,33.07459706448509,29.878513,37.806492,10.098051666666773,700.0,b1c16,862.0,5.4,60.0,3.6
0.017402548,1.0244312,1.024592,33.000760302257106,29.80398,37.739483,10.181650000000081,701.0,b1c16,862.0,5.4,60.0,3.6
0.017377084,1.0242598,1.0244479,32.97458134241248,29.729519,37.720352,10.18183999999989,702.0,b1c16,862.0,5.4,60.0,3.6
0.017382782,1.0235345,1.0236744,33.12813534296732,29.91604,37.824898,10.182448333333499,703.0,b1c16,862.0,5.4,60.0,3.6
0.017375499,1.0230323,1.0231656,33.13185664823643,29.946369,37.865635,10.099478333333293,704.0,b1c16,862.0,5.4,60.0,3.6
0.01737598,1.022562,1.0226943,33.166786367346994,29.903629,37.913803,10.18345166666695,705.0,b1c16,862.0,5.4,60.0,3.6
0.017379496,1.0224531,1.0213481,33.10570637323277,29.90106,37.862801,10.183778333333612,706.0,b1c16,862.0,5.4,60.0,3.6
0.017385071,1.0218086,1.0219121,33.0835452275335,29.879446,37.856327,10.100900000000061,707.0,b1c16,862.0,5.4,60.0,3.6
0.017375242,1.021149,1.0212586,33.18730409651741,29.964678,37.861687,10.184546666666574,708.0,b1c16,862.0,5.4,60.0,3.6
0.017356984,1.0206106,1.0207722,33.20556301921226,29.833103,37.910091,10.102101666667052,709.0,b1c16,862.0,5.4,60.0,3.6
0.01733961,1.0200921,1.0202324,33.19505298351121,29.999544,37.944752,10.185060000000037,710.0,b1c16,862.0,5.4,60.0,3.6
0.017319523,1.0194309,1.0195878,33.272604780718375,30.10458,38.060299,10.101991666667164,711.0,b1c16,862.0,5.4,60.0,3.6
0.017310051,1.0188199,1.0189962,33.36809427777777,30.147446,37.984108,10.102409999999994,712.0,b1c16,862.0,5.4,60.0,3.6
0.017308738,1.0179881,1.0181689,33.37180080761722,30.157974,37.912449,10.102905000000222,713.0,b1c16,862.0,5.4,60.0,3.6
0.017327372,1.0177579,1.0178806,33.255382782862725,30.150251,37.877918,10.104074999999527,714.0,b1c16,862.0,5.4,60.0,3.6
0.017330259,1.0169799,1.0171382,33.29175040806289,30.077177,37.991325,10.188741666667434,715.0,b1c16,862.0,5.4,60.0,3.6
0.017340785,1.0164266,1.0165142,33.119104878962574,29.668531,37.613686,10.106896666666337,716.0,b1c16,862.0,5.4,60.0,3.6
0.017378489,1.0161155,1.0161688,32.939087629845,29.719807,37.69862,10.193074999999954,717.0,b1c16,862.0,5.4,60.0,3.6
0.017385742,1.0158864,1.0159202,32.95223820596725,29.716127,37.791821,10.117104999999476,718.0,b1c16,862.0,5.4,60.0,3.6
0.017384324,1.0148227,1.0149277,33.05146738491678,29.780331,37.798332,10.124290000000231,719.0,b1c16,862.0,5.4,60.0,3.6
0.01738569,1.014022,1.0140792,33.12437724281471,29.78816,37.905125,10.213621666666587,720.0,b1c16,862.0,5.4,60.0,3.6
0.017383937,1.0136455,1.013612,33.13100751267052,29.703873,37.898624,10.130718333333304,721.0,b1c16,862.0,5.4,60.0,3.6
0.017388534,1.0130652,1.013037,33.146086670000045,29.817122,37.99432,10.136598333333191,722.0,b1c16,862.0,5.4,60.0,3.6
0.017403511,1.0119159,1.0120188,33.2321583474827,29.913542,37.774719,10.15481499999975,723.0,b1c16,862.0,5.4,60.0,3.6
0.017398879,1.0114582,1.0114722,33.192054136047624,29.892746,37.914825,10.161120000000421,724.0,b1c16,862.0,5.4,60.0,3.6
0.017409345,1.0114685,1.0113121,33.13387421001925,29.837488,37.868847,10.167385000000165,725.0,b1c16,862.0,5.4,60.0,3.6
0.017404862,1.0101707,1.0102109,33.177338589178355,29.849932,37.934685,10.173571666666733,726.0,b1c16,862.0,5.4,60.0,3.6
0.017405797,1.0098304,1.0097035,33.19077490105666,29.913929,37.936295,10.261641666666643,727.0,b1c16,862.0,5.4,60.0,3.6
0.017412856,1.0089231,1.0089173,33.24087552688167,29.961964,37.902374,10.193994999999996,728.0,b1c16,862.0,5.4,60.0,3.6
0.017415851,1.008145,1.0080177,33.242716949704096,29.965094,38.000416,10.193408333332627,729.0,b1c16,862.0,5.4,60.0,3.6
0.017422508,1.0076585,1.007578,33.19159128861001,29.907116,37.935226,10.214784999999877,730.0,b1c16,862.0,5.4,60.0,3.6
0.017424203,1.007143,1.0069913,33.12138558840304,29.868788,37.961536,10.29576333333292,731.0,b1c16,862.0,5.4,60.0,3.6
0.017426522,1.0059116,1.0057868,33.274968275122006,29.915945,37.943542,10.221853333333275,732.0,b1c16,862.0,5.4,60.0,3.6
0.01742325,1.0052156,1.0050415,33.14036841944989,29.870131,37.837051,10.22912166666744,733.0,b1c16,862.0,5.4,60.0,3.6
0.017427012,1.0046356,1.0044173,33.15948696161225,29.878914,37.865067,10.23873999999972,734.0,b1c16,862.0,5.4,60.0,3.6
0.017433245,1.0038409,1.0036378,33.10556471668314,29.859861,37.753654,10.250323333334139,735.0,b1c16,862.0,5.4,60.0,3.6
0.017432148,1.0033177,1.0031141,33.05827217948722,29.84646,37.821056,10.349473333333542,736.0,b1c16,862.0,5.4,60.0,3.6
0.017444931,1.0021688,1.002102,33.313873264705926,30.380322,38.141212,10.355123333333177,737.0,b1c16,862.0,5.4,60.0,3.6
0.01746087,1.0014681,1.0013015,33.304045089128316,30.032927,37.982529,10.371238333333167,738.0,b1c16,862.0,5.4,60.0,3.6
0.01745948,1.0002154,1.0001674,33.30133231111114,30.079754,38.012482,10.376621666667052,739.0,b1c16,862.0,5.4,60.0,3.6
0.017428562,0.99998862,0.99973232,33.345765028543255,30.137018,38.034393,10.282841666666597,740.0,b1c16,862.0,5.4,60.0,3.6
0.017402541,0.99890286,0.99880046,33.46412308291702,30.174263,38.169796,10.37139666666626,741.0,b1c16,862.0,5.4,60.0,3.6
0.017373409,0.99815333,0.99793386,33.62086808056403,30.333929,38.290894,10.360353333333235,742.0,b1c16,862.0,5.4,60.0,3.6
0.017369019,0.99696124,0.99685836,33.72704694523329,30.446486,38.357399,10.373490000000068,743.0,b1c16,862.0,5.4,60.0,3.6
0.017354729,0.9966619,0.99643332,33.6872615443669,30.487562,38.36916,10.295946666667199,744.0,b1c16,862.0,5.4,60.0,3.6
0.017354971,0.99538589,0.9952358,33.78801857857854,30.547211,38.439972,10.302133333333767,745.0,b1c16,862.0,5.4,60.0,3.6
0.017351788,0.99470478,0.99454504,33.56109472912424,30.102497,38.190022,10.395559999999628,746.0,b1c16,862.0,5.4,60.0,3.6
0.017438661,0.99380314,0.99349499,33.3923285210991,29.962086,37.969891,10.425,747.0,b1c16,862.0,5.4,60.0,3.6
0.017511079,0.99261177,0.99230778,33.312733147294544,30.023895,37.934734,10.471964999999424,748.0,b1c16,862.0,5.4,60.0,3.6
0.01751247,0.99183172,0.99152833,33.23086982270917,29.924009,37.989964,10.404016666666333,749.0,b1c16,862.0,5.4,60.0,3.6
0.017500924,0.99124223,0.99085873,33.16478072826083,29.922665,37.934994,10.486351666666451,750.0,b1c16,862.0,5.4,60.0,3.6
0.017524865,0.98832542,0.9896841,33.28053507798621,29.953251,38.018566,10.440988333334099,751.0,b1c16,862.0,5.4,60.0,3.6
0.017521588,0.98919535,0.98883784,33.305824877855024,29.92914,38.066628,10.43371333333392,752.0,b1c16,862.0,5.4,60.0,3.6
0.017523209,0.98825592,0.98788083,33.270229747047246,29.863224,37.966896,10.437078333333679,753.0,b1c16,862.0,5.4,60.0,3.6
0.017507957,0.98763418,0.98721766,33.73973127839201,30.670038,38.842564,10.545268333333661,754.0,b1c16,862.0,5.4,60.0,3.6
0.017230975,0.98672324,0.986386,34.46099325951901,31.261154,38.988285,10.423375000000426,755.0,b1c16,862.0,5.4,60.0,3.6
0.017192956,0.98635304,0.98593038,34.647168723697135,31.451866,39.222042,10.33494499999991,756.0,b1c16,862.0,5.4,60.0,3.6
0.017149517,0.98496872,0.98460954,34.95316029929219,31.890108,39.373474,10.315753333333609,757.0,b1c16,862.0,5.4,60.0,3.6
0.017130837,0.98387647,0.98353201,35.08219542915812,31.941023,39.460068,10.39903166666724,758.0,b1c16,862.0,5.4,60.0,3.6
0.017116062,0.98344749,0.98310345,35.12728723886639,31.988642,39.560814,10.330710000000545,759.0,b1c16,862.0,5.4,60.0,3.6
0.017104743,0.98273861,0.98231697,35.17676439556007,32.100636,39.583668,10.324284999999994,760.0,b1c16,862.0,5.4,60.0,3.6
0.017103592,0.98169726,0.98138076,35.18394008224672,32.118355,39.621761,10.421606666666532,761.0,b1c16,862.0,5.4,60.0,3.6
0.017102286,0.9807955,0.98048818,35.237204512096795,32.131256,39.656872,10.349096666666446,762.0,b1c16,862.0,5.4,60.0,3.6
0.017114686,0.98007828,0.97963709,35.16403485502963,32.033184,39.604439,10.435576666666504,763.0,b1c16,862.0,5.4,60.0,3.6
0.017121732,0.97882265,0.97851557,35.20825712118227,32.089478,39.623356,10.373588333333222,764.0,b1c16,862.0,5.4,60.0,3.6
0.017136969,0.97802049,0.97755015,35.12400730616295,32.041931,39.552235,10.387238333333517,765.0,b1c16,862.0,5.4,60.0,3.6
0.017176105,0.97655821,0.97627133,35.15168858139546,31.960789,39.500835,10.493591666666907,766.0,b1c16,862.0,5.4,60.0,3.6
0.017187595,0.97602093,0.97557694,34.97575751460218,31.855255,39.424587,10.504636666666677,767.0,b1c16,862.0,5.4,60.0,3.6
0.017205732,0.97496945,0.97454476,35.27485807321968,32.109379,39.79446,10.447646666667424,768.0,b1c16,862.0,5.4,60.0,3.6
0.017144185,0.97441649,0.97392648,35.55975010520935,32.40712,40.146183,10.505594999999934,769.0,b1c16,862.0,5.4,60.0,3.6
0.01705049,0.97330767,0.97294497,36.04090856923081,32.917572,40.488956,10.387725000000016,770.0,b1c16,862.0,5.4,60.0,3.6
0.016954888,0.97262239,0.9721508,36.46397233198376,33.416122,40.787502,10.355828333332708,771.0,b1c16,862.0,5.4,60.0,3.6
0.016872283,0.9718895,0.97158164,36.752405148258696,33.705437,41.146297,10.421561666666337,772.0,b1c16,862.0,5.4,60.0,3.6
0.016813645,0.97109884,0.97079986,37.03541380141139,33.941139,41.272793,10.323801666666016,773.0,b1c16,862.0,5.4,60.0,3.6
0.01677306,0.96993256,0.96964592,37.25768266383883,34.259472,41.405758,10.323801666666016,774.0,b1c16,862.0,5.4,60.0,3.6
